Field,Source,Works
"Economics, Econometrics and Finance",Perspectives économiques de l'OCDE,1105
"Economics, Econometrics and Finance",Sight & sound/Sight and sound,1102
"Economics, Econometrics and Finance",AGU Fall Meeting Abstracts,1101
"Economics, Econometrics and Finance",Open Economies Review,1099
"Economics, Econometrics and Finance",California Law Review,1097
"Economics, Econometrics and Finance",UCL Discovery (University College London),1095
"Economics, Econometrics and Finance",European Journal of Finance,1092
"Economics, Econometrics and Finance",Market Infrastructure,1091
"Economics, Econometrics and Finance",VTechWorks (Virginia Tech),1091
"Economics, Econometrics and Finance",FRB SF weekly letter,1090
"Economics, Econometrics and Finance",Mediterranean Journal of Social Sciences,1088
"Economics, Econometrics and Finance","Información Comercial Española, ICE: Revista de economía",1084
"Economics, Econometrics and Finance",Journal of Applied Probability,1083
"Economics, Econometrics and Finance",Springer texts in business and economics,1082
"Economics, Econometrics and Finance",WIFO Monatsberichte (monthly reports),1081
"Economics, Econometrics and Finance",Review of Radical Political Economics,1079
"Economics, Econometrics and Finance",The Journal of Development Studies,1076
"Economics, Econometrics and Finance",Screen,1076
"Economics, Econometrics and Finance",Journal of Physics Conference Series,1072
"Economics, Econometrics and Finance",transcript Verlag eBooks,1072
"Economics, Econometrics and Finance",Managerial Finance,1071
"Economics, Econometrics and Finance",Australian Economic Papers,1067
"Economics, Econometrics and Finance",OpenDocs (Institute of Development Studies),1066
"Economics, Econometrics and Finance",Journal of Farm Economics,1065
"Economics, Econometrics and Finance",Springer-Lehrbuch,1064
"Economics, Econometrics and Finance",Seoul National University Open Repository (Seoul National University),1062
"Economics, Econometrics and Finance",BMJ Open,1061
"Economics, Econometrics and Finance",NBER Macroeconomics Annual,1058
"Economics, Econometrics and Finance",SUNScholar (Stellenbosch University),1058
"Economics, Econometrics and Finance",Bulletin of Economic Research,1058
"Economics, Econometrics and Finance",The SHAFR Guide Online,1058
"Economics, Econometrics and Finance",Insecta mundi,1055
"Economics, Econometrics and Finance",American National Biography Online,1052
"Economics, Econometrics and Finance",Scottish Journal of Political Economy,1052
"Economics, Econometrics and Finance",Journal of the History of Economic Thought,1049
"Economics, Econometrics and Finance",Nomos eBooks,1041
"Economics, Econometrics and Finance",DIGITAL.CSIC (Spanish National Research Council (CSIC)),1041
"Economics, Econometrics and Finance",The Journal of Economic Perspectives,1041
"Economics, Econometrics and Finance",Working paper,1040
"Economics, Econometrics and Finance",IIASA PURE (International Institute of Applied Systems Analysis),1040
"Economics, Econometrics and Finance",Työväentutkimus Vuosikirja,1039
"Economics, Econometrics and Finance",Lynne Rienner Publishers eBooks,1039
"Economics, Econometrics and Finance",Psychiatric Services,1037
"Economics, Econometrics and Finance",ENLIGHTEN (Jurnal Bimbingan dan Konseling Islam),1034
"Economics, Econometrics and Finance",Communication in Statistics- Theory and Methods,1033
"Economics, Econometrics and Finance",Europe PMC (PubMed Central),1032
"Economics, Econometrics and Finance",Review of Development Economics,1030
"Economics, Econometrics and Finance",VBN Forskningsportal (Aalborg Universitet),1029
"Economics, Econometrics and Finance",Agricultural Economics,1029
"Economics, Econometrics and Finance",The HKU Scholars Hub (University of Hong Kong),1025
"Economics, Econometrics and Finance",Oxford University Research Archive (ORA) (University of Oxford),1024
"Economics, Econometrics and Finance",Journal of Agricultural and Applied Economics,1023
"Economics, Econometrics and Finance",Concurrences Review,1023
"Economics, Econometrics and Finance",NSUWorks (Nova Southeastern University),1022
"Economics, Econometrics and Finance",Informatore agrario,1022
"Economics, Econometrics and Finance",Climate Policy,1020
"Economics, Econometrics and Finance",Economic Development and Cultural Change,1019
"Economics, Econometrics and Finance",Small Business Economics,1018
"Economics, Econometrics and Finance",American Journal of Sociology,1017
"Economics, Econometrics and Finance",Iowa State University Digital Repository (Iowa State University),1017
"Economics, Econometrics and Finance",Warwick Research Archive Portal (University of Warwick),1016
"Economics, Econometrics and Finance",Hospital Topics,1014
"Economics, Econometrics and Finance",Review of Income and Wealth,1006
"Economics, Econometrics and Finance",Економіка та суспільство,1005
"Economics, Econometrics and Finance",Climate Change and Law Collection,1002
"Economics, Econometrics and Finance",International scientific journal Internauka Series Economical Sciences,999
"Economics, Econometrics and Finance",Labour Economics,999
"Economics, Econometrics and Finance",Review of Economic Dynamics,998
"Economics, Econometrics and Finance",Contemporary Economic Policy,998
"Economics, Econometrics and Finance","Washington, DC: World Bank eBooks",997
"Economics, Econometrics and Finance",MADOC (University of Mannheim),997
"Economics, Econometrics and Finance",OakTrust (Texas A&M University Libraries),996
"Economics, Econometrics and Finance",Cineca Institutional Research Information System (Tor Vergata University),995
"Economics, Econometrics and Finance",Economic Research-Ekonomska Istraživanja,994
"Economics, Econometrics and Finance",OpenMETU (Middle East Technical University),994
"Economics, Econometrics and Finance",The Energy Journal,993
"Economics, Econometrics and Finance",Procedia - Social and Behavioral Sciences,991
"Economics, Econometrics and Finance",Zeszyty Naukowe Uniwersytetu Szczecińskiego. Ekonomiczne Problemy Usług,989
"Economics, Econometrics and Finance",Contemporary Sociology A Journal of Reviews,987
"Economics, Econometrics and Finance",Rutgers University Press eBooks,986
"Economics, Econometrics and Finance",Open Repository and Bibliography (University of Luxembourg),985
"Economics, Econometrics and Finance",Digital Commons - East Tennessee State University (East Tennessee State University),985
"Economics, Econometrics and Finance",Procedia Economics and Finance,984
"Economics, Econometrics and Finance",Journal of the Operational Research Society,983
"Economics, Econometrics and Finance",Aaltodoc (Aalto University),983
"Economics, Econometrics and Finance",Journal of Financial Stability,981
"Economics, Econometrics and Finance",Journal of International Trade & Economic Development,979
"Economics, Econometrics and Finance",Advances in intelligent systems and computing,978
"Economics, Econometrics and Finance",Review of Industrial Organization,974
"Economics, Econometrics and Finance",Agricultura: Revista agropecuaria y ganadera,974
"Economics, Econometrics and Finance",The Journal of Investing,974
"Economics, Econometrics and Finance",Research Online (University of Wollongong),971
"Economics, Econometrics and Finance",Economies,970
"Economics, Econometrics and Finance",The Antitrust Bulletin,965
"Economics, Econometrics and Finance",Journal of Emerging Technologies and Innovative Research,965
"Economics, Econometrics and Finance",UpSpace Institutional Repository (University of Pretoria),964
"Economics, Econometrics and Finance",BCP Business & Management,963
"Economics, Econometrics and Finance",Transportation Research Record Journal of the Transportation Research Board,963
"Economics, Econometrics and Finance",University of Lodz Repository (University of Łódź),959
"Economics, Econometrics and Finance",Economic Survey,958
"Economics, Econometrics and Finance",Gothenburg University Publications Electronic Archive (Gothenburg University),958
"Economics, Econometrics and Finance",Journal of Industrial Economics,958
"Economics, Econometrics and Finance",Mathematical Finance,957
"Economics, Econometrics and Finance",PsycTESTS Dataset,954
"Economics, Econometrics and Finance",The Singapore Economic Review,951
"Economics, Econometrics and Finance",CQ Press eBooks,947
"Economics, Econometrics and Finance",The American Economist,945
"Economics, Econometrics and Finance",Oxford Music Online,945
"Economics, Econometrics and Finance",Growth and Change,944
"Economics, Econometrics and Finance",Kyoto University Research Information Repository (Kyoto University),935
"Economics, Econometrics and Finance",Repozitorij Filozofskog fakulteta u Zagrebu' at University of Zagreb (University of Zagreb),935
"Economics, Econometrics and Finance",Journal of Economic Integration,934
"Economics, Econometrics and Finance",World Economy and International Relations,934
"Economics, Econometrics and Finance",Journal of Economics and Business,931
"Economics, Econometrics and Finance",Canadian Public Policy,931
"Economics, Econometrics and Finance",University of Texas Press eBooks,930
"Economics, Econometrics and Finance",The European Journal of Health Economics,929
"Economics, Econometrics and Finance",Eastern Economic Journal,926
"Economics, Econometrics and Finance",Review of Quantitative Finance and Accounting,926
"Economics, Econometrics and Finance",Cai-jing yanjiu,925
"Economics, Econometrics and Finance",International Advances in Economic Research,924
"Economics, Econometrics and Finance",Dykinson eBooks,924
"Economics, Econometrics and Finance",Duncker & Humblot eBooks,920
"Economics, Econometrics and Finance",Arrow@dit (Dublin Institute of Technology),920
"Economics, Econometrics and Finance",Journal of Policy Analysis and Management,920
"Economics, Econometrics and Finance",Journal of Business Finance &amp Accounting,919
"Economics, Econometrics and Finance",Transport Business of Russia,918
"Economics, Econometrics and Finance",Quality of Life Research,915
"Economics, Econometrics and Finance",Universidad Católica Los Ángeles de Chimbote,915
"Economics, Econometrics and Finance",Lancaster EPrints (Lancaster University),915
"Economics, Econometrics and Finance",OBSERVATÓRIO DE LA ECONOMÍA LATINOAMERICANA,915
